Alkara,Jangalpur,Jangalpur,90,2,45.0,0.0
Alkara,Jangalpur,Jangalpur,95,1,45.0,NaN
Alkara,Jangalpur,Jangalpur,100,1,60.0,NaN
Alkara,Jangalpur,Jangalpur,110,1,60.0,NaN
Alkara,Jangalpur,Jangalpur,125,1,45.0,NaN
Alkara,Jangalpur,Jangalpur,150,2,52.5,10.606601717798213
Alkara,Kaichati,Kaichati,30,5,45.0,0.0
Alkara,Kaichati,Kaichati,45,4,45.0,0.0
Alkara,Kaichati,Kaichati,50,18,45.0,0.0
Alkara,Kaichati,Kaichati,55,11,45.0,0.0
Alkara,Kaichati,Kaichati,60,42,45.11904761904762,0.7715167498104596
Alkara,Kaichati,Kaichati,65,12,45.0,0.0
Alkara,Kaichati,Kaichati,70,34,43.6764705882353,7.717436331412901
Alkara,Kaichati,Kaichati,75,13,45.0,0.0
Alkara,Kaichati,Kaichati,80,29,45.0,0.0
Alkara,Kaichati,Kaichati,85,2,45.0,0.0
Alkara,Kaichati,Kaichati,90,14,45.0,0.0
Alkara,Kaichati,Kaichati,95,3,45.0,0.0
Alkara,Kaichati,Kaichati,100,3,45.0,0.0
Alkara,Kaichati,Kaichati,120,2,45.0,0.0
Alkara,Kaichati,Kaichati,140,1,45.0,NaN
Alkara,Kaichati,Kaichati,145,1,45.0,NaN
Alkara,Kaichati,Kaichati,150,1,45.0,NaN
Alkara,Kaichati,Kaichati,160,2,45.0,0.0
Alkara,Kaichati,Kaichati,165,1,45.0,NaN
Alkara,Kandua,Kandua,45,3,45.0,0.0
Alkara,Kandua,Kandua,50,7,45.0,0.0
Alkara,Kandua,Kandua,55,23,46.30434782608695,4.321560982800456
Alkara,Kandua,Kandua,60,28,46.07142857142857,3.9339789623472154
Alkara,Kandua,Kandua,65,8,40.625,12.374368670764582
Alkara,Kandua,Kandua,70,25,46.2,4.153311931459037
Alkara,Kandua,Kandua,75,7,45.0,0.0
Alkara,Kandua,Kandua,80,35,45.0,0.0
Alkara,Kandua,Kandua,85,8,48.75,6.943650748294136
Alkara,Kandua,Kandua,90,33,44.84848484848485,7.233261764762547
Alkara,Kandua,Kandua,95,9,46.666666666666664,5.0
Alkara,Kandua,Kandua,100,7,45.0,0.0
Alkara,Kandua,Kandua,105,1,45.0,NaN
Alkara,Kandua,Kandua,110,2,45.0,0.0
Alkara,Kandua,Kandua,120,7,45.0,0.0
Alkara,Kandua,Kandua,130,2,45.0,0.0
Alkara,Kandua,Kandua,135,1,45.0,NaN
Alkara,Kandua,Kandua,155,1,45.0,NaN
Alkara,Kulashar,Kulashar,35,1,60.0,NaN
Alkara,Kulashar,Kulashar,40,5,45.0,0.0
Alkara,Kulashar,Kulashar,45,26,50.76923076923077,7.442084075352506
Alkara,Kulashar,Kulashar,50,97,47.52577319587629,5.595930037955329
Alkara,Kulashar,Kulashar,55,22,47.04545454545455,5.268751299856567
Alkara,Kulashar,Kulashar,60,42,47.5,5.657932053493681
Alkara,Kulashar,Kulashar,65,5,51.0,8.215838362577491
Alkara,Kulashar,Kulashar,70,20,47.25,5.495213227987849
Alkara,Kulashar,Kulashar,75,7,49.285714285714285,7.319250547113999
Alkara,Kulashar,Kulashar,80,7,45.0,0.0
Alkara,Kulashar,Kulashar,90,3,55.0,8.660254037844387
Alkara,Kulashar,Kulashar,95,3,50.0,8.660254037844387
Alkara,Kulashar,Kulashar,100,4,45.0,0.0
Alkara,Kulashar,Kulashar,120,1,45.0,NaN
